product_id,brand,product_type,ram,storage,color,condition,warranty,merchant_code,merchant_badge,merchant_city,merchant_province,cod,price,daily_view,total_sold
C85,apple,apple iphone 7,2.0,128,unknown,new,unknown,154.0,RM,kota administrasi jakarta utara,jakarta,False,9200000,2,5
C850,apple,apple iphone 6s,2.0,64,unknown,new,yes,2851.0,PM,kota administrasi jakarta pusat,jakarta,False,4250000,2,5
C851,apple,apple iphone 6s,2.0,16,unknown,new,unknown,1880.0,PM,kota administrasi jakarta utara,jakarta,False,2700000,6,30
C852,apple,apple iphone 6s,2.0,64,unknown,new,yes,2857.0,PM,kota administrasi jakarta pusat,jakarta,False,3800000,1,3
C853,apple,apple iphone 6s,2.0,16,unknown,new,unknown,941.0,PM,kota administrasi jakarta barat,jakarta,False,1500000,33,33
C854,apple,apple iphone 6s,2.0,64,unknown,new,yes,2823.0,PM,kota medan,sumatera utara,False,4300000,3,18
C855,apple,apple iphone 6s,2.0,64,unknown,new,yes,2903.0,PM,kota administrasi jakarta barat,jakarta,False,2799000,28,240
C856,apple,apple iphone 6s,2.0,128,unknown,new,unknown,1067.0,PM,kab. bekasi,jawa barat,False,5000000,8,150
C857,apple,apple iphone 6s,2.0,64,gold,new,unknown,3253.0,PM,kota administrasi jakarta barat,jakarta,False,3998000,4,89
C858,apple,apple iphone 6s,2.0,64,unknown,new,unknown,2913.0,PM,kota samarinda,kalimantan timur,False,2600000,3,6
C859,apple,apple iphone 6s,2.0,16,gold,new,unknown,2859.0,PM,kota tangerang,jakarta,False,3000000,8,42
C86,apple,apple iphone 7,2.0,32,unknown,new,yes,241.0,RM,kab. tangerang,banten,False,9200000,1,3
C860,apple,apple iphone 6s,2.0,128,gold,new,yes,2969.0,PM,kota administrasi jakarta utara,jakarta,False,3199000,3,5
C861,apple,apple iphone 6s,2.0,64,red,new,yes,3270.0,PM,kota administrasi jakarta barat,jakarta,False,4000000,3,68
C862,apple,apple iphone 6s,2.0,64,unknown,new,unknown,2679.0,PM,kota administrasi jakarta utara,jakarta,False,3200000,4,51
C863,apple,apple iphone 6s,2.0,16,unknown,new,unknown,1067.0,PM,kab. bekasi,jawa barat,False,3550000,2,29
C864,apple,apple iphone 6s,2.0,64,unknown,new,unknown,1067.0,PM,kab. bekasi,jawa barat,False,4550000,1,48
C865,apple,apple iphone 6s,2.0,32,gold,new,unknown,3269.0,PM,kab. tangerang,banten,False,4250000,1,12
C866,apple,apple iphone 6s,2.0,16,unknown,new,unknown,2679.0,PM,kota administrasi jakarta utara,jakarta,False,3100000,1,21
C867,apple,apple iphone 6s,2.0,16,unknown,new,yes,3002.0,PM,kota pekanbaru,riau,False,3150000,1,712
C868,apple,apple iphone se,2.0,32,red,new,unknown,3283.0,PM,kota administrasi jakarta selatan,jakarta,False,3800000,29,18
C869,apple,apple iphone se,2.0,16,unknown,new,yes,1520.0,PM,kota administrasi jakarta utara,jakarta,False,2150000,175,224
C87,apple,apple iphone 7,2.0,32,unknown,new,unknown,245.0,RM,kota administrasi jakarta utara,jakarta,False,3200000,2,7
C870,apple,apple iphone se,2.0,16,unknown,new,unknown,3285.0,PM,kota surabaya,jawa timur,False,3500000,7,48
C871,apple,apple iphone se,2.0,64,unknown,new,yes,2823.0,PM,kota medan,sumatera utara,False,4000000,2,4
C872,apple,apple iphone se,2.0,16,unknown,new,unknown,3286.0,PM,kota yogyakarta,yogyakarta,False,1950000,9,42
C875,apple,apple iphone xr,3.0,128,unknown,new,yes,1989.0,PM,kota administrasi jakarta barat,jakarta,False,10995000,33,126
C876,apple,apple iphone xr,3.0,128,unknown,new,yes,2823.0,PM,kota medan,sumatera utara,False,16200000,6,4
C878,apple,apple iphone xr,3.0,256,green,new,unknown,2933.0,PM,kota administrasi jakarta utara,jakarta,False,13635000,6,12
C88,apple,apple iphone 7,2.0,32,black,new,unknown,252.0,RM,kota administrasi jakarta pusat,jakarta,False,5850000,2,2
C881,apple,apple iphone xr,3.0,128,unknown,new,unknown,2331.0,PM,kota batam,kepulauan riau,False,9000000,47,36
C882,apple,apple iphone xr,3.0,128,unknown,new,unknown,2438.0,PM,kota administrasi jakarta barat,jakarta,False,12599000,14,120
C883,apple,apple iphone xr,3.0,128,black,new,unknown,3086.0,PM,kota surabaya,jawa timur,False,11500000,11,62
C884,apple,apple iphone xr,4.0,128,black,new,unknown,3296.0,PM,kota administrasi jakarta barat,jakarta,False,11969000,11,374
C885,apple,apple iphone xr,1.0,64,black,new,unknown,3296.0,PM,kota administrasi jakarta barat,jakarta,False,12100000,3,35
C886,apple,apple iphone xr,3.0,256,unknown,new,unknown,568.0,PM,kota batam,kepulauan riau,False,10980000,30,72
C887,apple,apple iphone xr,3.0,128,black,new,unknown,3309.0,PM,kota bandung,jawa barat,False,11310000,4,4
C888,apple,apple iphone xr,3.0,128,unknown,new,unknown,568.0,PM,kota batam,kepulauan riau,False,9900000,91,287
C889,apple,apple iphone xr,3.0,256,unknown,new,yes,2354.0,PM,kota administrasi jakarta barat,jakarta,False,12990000,10,12
C890,apple,apple iphone xr,3.0,64,unknown,new,unknown,3311.0,PM,kota administrasi jakarta pusat,jakarta,False,10050000,1,22
C891,apple,apple iphone xr,1.0,64,black,new,unknown,1111.0,PM,kota administrasi jakarta pusat,jakarta,False,10099000,439,1016
C892,apple,apple iphone xr,3.0,64,yellow,new,yes,3313.0,PM,kota bandung,jawa barat,False,10250000,25,30
C893,apple,apple iphone xr,3.0,128,unknown,new,unknown,3311.0,PM,kota administrasi jakarta pusat,jakarta,False,10960000,3,13
C894,apple,apple iphone xr,3.0,64,unknown,new,yes,1989.0,PM,kota administrasi jakarta barat,jakarta,False,10285000,4,24
C895,apple,apple iphone xr,4.0,128,unknown,new,yes,240.0,PM,kota surabaya,jawa timur,False,11750000,17,58
C896,apple,apple iphone xr,4.0,128,black,new,unknown,1111.0,PM,kota administrasi jakarta pusat,jakarta,False,10999000,843,1357
C898,apple,apple iphone xs,4.0,512,unknown,new,unknown,568.0,PM,kota batam,kepulauan riau,False,14800000,5,18
C9,oppo,oppo f5,4.0,32,unknown,new,yes,20.0,RM,kota administrasi jakarta utara,jakarta,False,2899000,6,244
C90,apple,apple iphone 7,2.0,128,black,new,unknown,267.0,RM,kota administrasi jakarta utara,jakarta,False,5000000,4,4
C900,apple,apple iphone xs,1.0,64,gray,new,unknown,3100.0,PM,kota administrasi jakarta barat,jakarta,False,12999000,1,17
C901,apple,apple iphone xs,4.0,512,gold,new,yes,2354.0,PM,kota administrasi jakarta barat,jakarta,False,17150000,3,18
C902,apple,apple iphone xs,1.0,512,gray,new,unknown,1111.0,PM,kota administrasi jakarta pusat,jakarta,False,14645000,49,108
C904,apple,apple iphone xs,4.0,256,unknown,new,unknown,3311.0,PM,kota administrasi jakarta pusat,jakarta,False,15850000,2,7
C905,apple,apple iphone xs,1.0,64,gray,new,unknown,1111.0,PM,kota administrasi jakarta pusat,jakarta,False,13299000,45,156
C906,apple,apple iphone xs,4.0,64,unknown,new,unknown,568.0,PM,kota batam,kepulauan riau,False,10800000,18,80
C907,apple,apple iphone xs,4.0,256,unknown,new,unknown,1989.0,PM,kota administrasi jakarta barat,jakarta,False,13985000,4,14
C908,apple,apple iphone xs,4.0,256,unknown,new,yes,240.0,PM,kota surabaya,jawa timur,False,16550000,9,50
C91,apple,apple iphone 8,2.0,256,unknown,new,yes,280.0,RM,kota administrasi jakarta barat,jakarta,False,12999000,3,20
C910,apple,apple iphone xs,4.0,256,gold,new,yes,2961.0,PM,kota administrasi jakarta barat,jakarta,False,14450000,1,40
C912,apple,apple iphone xs,1.0,64,gray,new,unknown,1111.0,PM,kota administrasi jakarta pusat,jakarta,False,13299000,31,40
C913,apple,apple iphone xs,1.0,512,gray,new,yes,3296.0,PM,kota administrasi jakarta barat,jakarta,False,16909000,1,4
C914,apple,apple iphone xs,1.0,64,gray,new,yes,3296.0,PM,kota administrasi jakarta barat,jakarta,False,13989000,3,40
C915,apple,apple iphone xs,4.0,64,unknown,new,unknown,1989.0,PM,kota administrasi jakarta barat,jakarta,False,12650000,6,30
C916,apple,apple iphone xs,4.0,64,unknown,new,yes,240.0,PM,kota surabaya,jawa timur,False,15000000,4,13
C918,oppo,oppo a71 (2017),2.0,16,black,new,yes,931.0,PM,kota administrasi jakarta timur,jakarta,False,1394000,20,112
C92,apple,apple iphone 8,2.0,64,gold,new,unknown,255.0,RM,kota medan,sumatera utara,False,10300000,2,12
C920,xiaomi,xiaomi redmi 4a,2.0,16,unknown,new,yes,3343.0,PM,kota administrasi jakarta selatan,jakarta,True,690000,275,301
C921,xiaomi,xiaomi redmi 5a,2.0,16,gold,new,yes,1750.0,PM,kab. bantul,yogyakarta,False,1370000,6,560
C923,xiaomi,xiaomi redmi 5a,2.0,16,gold,new,yes,2464.0,PM,kab. tangerang,banten,False,2050000,4,446
C929,xiaomi,xiaomi redmi 5a,2.0,16,gold,new,yes,1590.0,PM,kab. kudus,jawa tengah,False,1429450,3,726
C93,apple,apple iphone 8,2.0,64,gold,new,yes,284.0,RM,kota administrasi jakarta pusat,jakarta,False,10150000,1,8
C930,xiaomi,xiaomi redmi 5a,2.0,16,gold,new,unknown,3354.0,PM,kota tasikmalaya,jawa barat,False,1600000,1,120
C931,xiaomi,xiaomi redmi 5a,2.0,16,unknown,new,yes,3358.0,PM,kota semarang,jawa tengah,False,1507000,1,118
C932,xiaomi,xiaomi redmi 5a,2.0,16,unknown,new,unknown,3359.0,PM,kota administrasi jakarta barat,jakarta,False,2000000,3,68
C937,xiaomi,xiaomi redmi 5a,2.0,16,unknown,new,unknown,1037.0,PM,kota administrasi jakarta barat,jakarta,False,1550000,4,210
C94,apple,apple iphone 8,2.0,64,gold,new,yes,287.0,RM,kota denpasar,bali,False,9999000,1,4
C940,xiaomi,xiaomi redmi 6a,3.0,32,gray,new,yes,931.0,PM,kota administrasi jakarta timur,jakarta,False,1599000,4,7
C942,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,yes,931.0,PM,kota administrasi jakarta timur,jakarta,False,1148000,16,158
C944,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,unknown,2241.0,PM,kab. indramayu,jawa barat,False,1190000,3,142
C945,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,unknown,3377.0,PM,kab. pati,jawa tengah,False,1299000,65,8575
C947,xiaomi,xiaomi redmi 6a,2.0,16,black,new,yes,2436.0,PM,kota tangerang,jakarta,False,1200000,34,1468
C948,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,3382.0,PM,kota administrasi jakarta utara,jakarta,False,1200000,31,1260
C95,apple,apple iphone 8,2.0,256,unknown,new,yes,288.0,RM,kota administrasi jakarta barat,jakarta,False,12999900,3,2
C956,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,yes,931.0,PM,kota administrasi jakarta timur,jakarta,False,1225000,5,79
C958,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,2021.0,PM,kota administrasi jakarta pusat,jakarta,False,1730000,34,1745
C959,xiaomi,xiaomi redmi 6a,2.0,16,black,new,unknown,1266.0,PM,kota surabaya,jawa timur,False,1500000,3,174
C96,apple,apple iphone 8,2.0,64,unknown,new,yes,179.0,RM,kota surabaya,jawa timur,False,11900000,1,2
C961,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,unknown,2373.0,PM,kota administrasi jakarta barat,jakarta,False,1300000,54,387
C962,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,1750.0,PM,kab. bantul,yogyakarta,False,1300000,19,7460
C964,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,1627.0,PM,kota cirebon,jawa barat,False,1250000,3,2410
C966,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,3410.0,PM,kota cilegon,banten,False,1194000,8,363
C968,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,yes,3411.0,PM,kota administrasi jakarta barat,jakarta,False,1155000,2,195
C97,apple,apple iphone 8,2.0,256,unknown,second,yes,289.0,RM,kab. tangerang,banten,False,5300000,6,9
C970,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,yes,1193.0,PM,kota mojokerto,jawa timur,False,1225000,1,64
C978,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,yes,2486.0,PM,kota malang,jawa timur,False,1245000,5,756
C979,xiaomi,xiaomi redmi 6a,2.0,16,unknown,new,unknown,2679.0,PM,kota administrasi jakarta utara,jakarta,False,1500000,8,108
C98,apple,apple iphone 8,2.0,64,unknown,new,unknown,274.0,RM,kota surabaya,jawa timur,False,11950000,1,2
C980,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,yes,1382.0,PM,kota administrasi jakarta selatan,jakarta,False,1249900,5,782
C983,xiaomi,xiaomi redmi 6a,2.0,16,gold,new,unknown,3348.0,PM,kota balikpapan,kalimantan timur,False,1500000,1,120
C99,apple,apple iphone 8,2.0,64,gray,new,yes,287.0,RM,kota denpasar,bali,False,9999000,6,20
C992,oppo,oppo f9 (f9 pro),6.0,64,blue,new,yes,3.0,PM,kota administrasi jakarta barat,jakarta,False,3099000,9,335
C993,oppo,oppo f9 (f9 pro),4.0,64,unknown,new,yes,982.0,PM,kota surabaya,jawa timur,False,2775000,22,2284
C994,oppo,oppo f9 (f9 pro),4.0,64,blue,new,yes,877.0,PM,kota administrasi jakarta barat,jakarta,False,2399000,20,210
C996,oppo,oppo f9 (f9 pro),4.0,64,unknown,new,yes,1296.0,PM,kota administrasi jakarta pusat,jakarta,False,4299000,17,261
C998,oppo,oppo f9 (f9 pro),4.0,64,red,new,yes,876.0,PM,kota administrasi jakarta barat,jakarta,False,2799000,3,212
C999,oppo,oppo f9 (f9 pro),4.0,64,red,new,unknown,1857.0,PM,kota administrasi jakarta barat,jakarta,False,4699000,15,207
D1,oppo,oppo a7,4.0,64,unknown,new,yes,11.0,RM,kota tangerang selatan,banten,False,2050000,122,1695
D10,realme,realme 3 pro,4.0,64,unknown,new,yes,51.0,RM,kota bandung,jawa barat,False,2750000,6,240
D1000,realme,realme 3 pro,6.0,128,unknown,new,unknown,974.0,PM,kota tangerang,jakarta,False,2780000,10,62
D1001,realme,realme 2,3.0,32,unknown,new,unknown,2596.0,PM,kota administrasi jakarta pusat,jakarta,False,4000000,21,415
D1002,realme,realme 3 pro,6.0,128,blue,new,yes,983.0,PM,kota administrasi jakarta barat,jakarta,False,2699000,501,375
D1003,realme,realme 3,3.0,32,unknown,new,yes,2598.0,PM,kota administrasi jakarta pusat,jakarta,False,2000000,1,72
D1004,realme,realme 3,3.0,64,unknown,new,yes,1023.0,PM,kota administrasi jakarta barat,jakarta,False,2150000,3,92
D1005,realme,realme 3 pro,6.0,128,unknown,new,yes,1114.0,PM,kota administrasi jakarta pusat,jakarta,False,3699000,3,58
D1006,realme,realme 3,3.0,64,black,new,unknown,1187.0,PM,kota administrasi jakarta selatan,jakarta,False,2250000,1,45
D1009,realme,realme 3,3.0,64,unknown,new,unknown,1253.0,PM,kota administrasi jakarta timur,jakarta,False,1849000,2,32
D1010,realme,realme 3 pro,6.0,128,unknown,new,unknown,926.0,PM,kota administrasi jakarta pusat,jakarta,False,2700000,88,177
D1011,realme,realme 3,3.0,64,black,new,unknown,895.0,PM,kota administrasi jakarta barat,jakarta,False,1749000,15,253
D1012,realme,realme 3 pro,6.0,128,blue,new,yes,1023.0,PM,kota administrasi jakarta barat,jakarta,False,3400000,1,26
D1013,realme,realme c2,3.0,32,black,new,yes,1230.0,PM,kota medan,sumatera utara,False,1708000,14,280
D1014,realme,realme 3 pro,6.0,128,blue,new,unknown,64.0,PM,kota administrasi jakarta pusat,jakarta,False,3000000,24,202
D1015,realme,realme 3,4.0,64,black,new,yes,877.0,PM,kota administrasi jakarta barat,jakarta,False,1999000,8,152
D1016,realme,realme c2,3.0,32,unknown,new,yes,2609.0,PM,kab. bojonegoro,jawa timur,False,2250000,3,212
D1017,realme,realme 2,8.0,128,black,new,unknown,1931.0,PM,kota administrasi jakarta timur,jakarta,False,4200000,2,36
D1018,realme,realme c2,2.0,16,unknown,new,yes,2610.0,PM,kota medan,sumatera utara,False,1670000,14,75
D1020,realme,realme 3 pro,4.0,64,purple,new,yes,2613.0,PM,kota administrasi jakarta barat,jakarta,False,3000000,3,62
D1021,realme,realme 2,4.0,64,unknown,new,unknown,1067.0,PM,kab. bekasi,jawa barat,False,2500000,4,84
D1022,realme,realme c2,3.0,32,unknown,new,yes,883.0,PM,kota surabaya,jawa timur,False,1699000,19,220
D1023,realme,realme 3 pro,4.0,64,blue,new,yes,1349.0,PM,kota administrasi jakarta selatan,jakarta,False,3000000,3,64
D1024,realme,realme c2,3.0,32,unknown,new,yes,1032.0,PM,kota administrasi jakarta timur,jakarta,False,1799000,14,712
D1025,realme,realme 3,4.0,64,blue,new,yes,1054.0,PM,kota administrasi jakarta pusat,jakarta,False,2095000,13,73
D1026,realme,realme c1,2.0,32,black,new,unknown,1246.0,PM,kota administrasi jakarta timur,jakarta,False,1400000,3,42
D1027,realme,realme 3 pro,6.0,128,unknown,new,unknown,1587.0,PM,kota malang,jawa timur,False,4000000,3,94
D1028,realme,realme 2,4.0,64,unknown,new,unknown,2617.0,PM,kota tangerang selatan,banten,False,3399000,6,62
D1029,realme,realme 3,3.0,64,blue,new,yes,877.0,PM,kota administrasi jakarta barat,jakarta,False,1649000,82,187
D1032,realme,realme 3,6.0,128,unknown,new,yes,2626.0,PM,kab. tangerang,banten,False,2765000,2,33
D1033,realme,realme c2,2.0,16,unknown,new,unknown,2627.0,PM,kota administrasi jakarta timur,jakarta,False,1600000,6,156
D1034,realme,realme 3 pro,4.0,64,purple,new,unknown,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,2518999,66,184
D1035,realme,realme c2,2.0,32,black,new,yes,1051.0,PM,kota administrasi jakarta selatan,jakarta,False,1449999,17,309
D1036,realme,realme 3,4.0,64,unknown,new,yes,1316.0,PM,kota administrasi jakarta pusat,jakarta,False,2999000,4,355
D1037,realme,realme 3 pro,4.0,64,unknown,new,yes,2632.0,PM,kota tangerang selatan,banten,False,3500000,7,258
D1040,realme,realme 3 pro,4.0,64,purple,new,yes,877.0,PM,kota administrasi jakarta barat,jakarta,False,2249000,545,271
D1041,realme,realme 3 pro,6.0,128,purple,new,unknown,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,3182999,2,27
D1042,realme,realme c2,3.0,32,unknown,new,yes,949.0,PM,kota tangerang selatan,banten,False,1670000,1,91
D1043,realme,realme 2,6.0,64,unknown,new,yes,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,3248999,1,28
D1044,realme,realme c2,3.0,32,unknown,new,yes,258.0,PM,kota cimahi,jakarta,False,1525000,2,62
D1045,realme,realme 3 pro,4.0,64,blue,new,yes,1024.0,PM,kota bekasi,jakarta,False,3050000,1,44
D1046,realme,realme 2,4.0,64,blue,new,unknown,2583.0,PM,kab. serang,banten,False,2150000,1,50
D1047,realme,realme 3 pro,6.0,128,blue,new,unknown,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,3158999,1,25
D1048,realme,realme 3,4.0,64,blue,new,yes,1051.0,PM,kota administrasi jakarta selatan,jakarta,False,2019999,1,44
D1050,realme,realme 3 pro,4.0,64,blue,new,unknown,889.0,PM,kota administrasi jakarta barat,jakarta,False,2249000,86,77
D1052,realme,realme 3,3.0,32,blue,new,unknown,1506.0,PM,kota medan,sumatera utara,False,2000000,5,140
D1053,realme,realme c2,3.0,32,black,new,yes,1076.0,PM,kota administrasi jakarta pusat,jakarta,False,1699000,14,263
D1054,realme,realme 3,3.0,32,black,new,yes,1085.0,PM,kota surabaya,jawa timur,False,1900000,14,644
D1058,realme,realme c2,3.0,32,black,new,yes,877.0,PM,kota administrasi jakarta barat,jakarta,False,1550000,6,237
D1060,realme,realme 3 pro,6.0,128,blue,new,unknown,2658.0,PM,kota administrasi jakarta barat,jakarta,False,3499000,1,40
D1061,realme,realme 3 pro,4.0,64,black,new,unknown,2660.0,PM,kota medan,sumatera utara,False,3000000,1,52
D1065,realme,realme 3 pro,4.0,64,purple,new,yes,1058.0,PM,kota administrasi jakarta pusat,jakarta,False,2475000,144,327
D1066,realme,realme u1,3.0,32,unknown,new,yes,874.0,PM,kota medan,sumatera utara,False,2575000,4,46
D1067,realme,realme c2,3.0,32,unknown,new,yes,919.0,PM,kota administrasi jakarta barat,jakarta,False,1550000,11,215
D1068,realme,realme 3 pro,4.0,64,purple,new,yes,2668.0,PM,kota administrasi jakarta pusat,jakarta,False,2451212,1,29
D1069,realme,realme c2,3.0,32,black,new,unknown,2608.0,PM,kota semarang,jawa tengah,False,1685000,116,850
D107,xiaomi,xiaomi redmi 7,3.0,32,unknown,new,unknown,373.0,RM,kota administrasi jakarta timur,jakarta,False,1980000,31,238
D1070,realme,realme c1,2.0,32,black,new,yes,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,1424999,1,33
D1071,realme,realme 3,4.0,64,unknown,new,unknown,2377.0,PM,kota medan,sumatera utara,False,3250000,2,47
D1072,realme,realme c2,3.0,32,unknown,new,yes,974.0,PM,kota tangerang,jakarta,False,1799000,4,32
D1073,realme,realme 3,3.0,32,unknown,new,yes,2671.0,PM,kota administrasi jakarta pusat,jakarta,False,1999999,2,27
D1074,realme,realme c1,2.0,32,unknown,new,yes,1481.0,PM,kab. jepara,jawa tengah,False,1750000,2,92
D1075,realme,realme c2,3.0,32,blue,new,yes,1058.0,PM,kota administrasi jakarta pusat,jakarta,False,1795000,4,107
D1076,realme,realme c2,3.0,32,unknown,new,unknown,1070.0,PM,kota administrasi jakarta timur,jakarta,False,1599000,40,186
D1077,realme,realme 2,6.0,64,black,new,yes,2673.0,PM,kota administrasi jakarta pusat,jakarta,False,3425000,1,27
D1078,vivo,vivo v15,6.0,64,red,new,yes,881.0,PM,kota administrasi jakarta timur,jakarta,False,3100000,18,130
D1079,vivo,vivo v15,6.0,64,unknown,new,unknown,1320.0,PM,kota tangerang,jakarta,False,4050000,3,198
D108,xiaomi,xiaomi redmi 7,3.0,32,unknown,new,yes,51.0,RM,kota bandung,jawa barat,False,1790000,42,288
D1080,vivo,vivo v15,6.0,64,blue,new,unknown,2539.0,PM,kota surabaya,jawa timur,False,4199000,3,52
D1081,vivo,vivo v15,6.0,64,unknown,new,unknown,2677.0,PM,kota surabaya,jawa timur,False,3499000,5,72
D1083,vivo,vivo v15,4.0,64,unknown,new,unknown,2679.0,PM,kota administrasi jakarta utara,jakarta,False,4000000,8,274
D1084,vivo,vivo v15,6.0,64,unknown,new,unknown,1281.0,PM,kota mojokerto,jawa timur,False,3499000,2,51
D1086,vivo,vivo v15,6.0,64,red,new,yes,1002.0,PM,kota administrasi jakarta pusat,jakarta,False,3699000,9,20
D109,xiaomi,xiaomi redmi 7,3.0,32,unknown,new,yes,374.0,RM,kota administrasi jakarta pusat,jakarta,False,2100000,2,82
D1090,vivo,vivo v15,6.0,64,unknown,new,unknown,2682.0,PM,kota surabaya,jawa timur,False,4099000,3,46
D1091,vivo,vivo v15,6.0,64,unknown,new,unknown,1236.0,PM,kota yogyakarta,yogyakarta,False,3400000,6,186
